date,rainfall_mm,temp_max_c,temp_min_c,wind_max_kmh,temp_mean_c,month,season
2020-12-26,5.4,24.5,21.5,11.0,23.0,12,monsoon
2020-12-27,1.0,24.7,21.5,12.1,23.1,12,monsoon
2020-12-28,0.0,25.0,19.4,13.5,22.2,12,monsoon
2020-12-29,0.0,25.3,17.9,11.8,21.6,12,monsoon
2020-12-30,5.5,24.5,20.6,35.0,22.55,12,monsoon
2020-12-31,3.8,20.7,19.4,34.2,20.049999999999997,12,monsoon
2021-01-01,1.1,20.5,19.1,27.7,19.8,1,monsoon
2021-01-02,4.2,20.3,19.0,21.6,19.65,1,monsoon
2021-01-03,4.6,21.9,18.6,23.7,20.25,1,monsoon
2021-01-04,15.5,21.9,20.1,23.7,21.0,1,monsoon
2021-01-05,4.4,23.1,20.1,14.5,21.6,1,monsoon
2021-01-06,11.1,23.4,21.2,18.3,22.299999999999997,1,monsoon
2021-01-07,6.4,23.4,21.5,16.2,22.45,1,monsoon
2021-01-08,36.2,22.0,18.2,31.6,20.1,1,monsoon
2021-01-09,22.5,19.5,18.0,27.8,18.75,1,monsoon
2021-01-10,1.7,19.8,17.7,22.7,18.75,1,monsoon
2021-01-11,2.1,19.0,16.7,36.7,17.85,1,monsoon
2021-01-12,0.5,17.5,16.2,36.1,16.85,1,monsoon
2021-01-13,0.0,18.8,15.6,10.7,17.2,1,monsoon
2021-01-14,0.0,21.4,16.1,10.1,18.75,1,monsoon
2021-01-15,0.1,22.4,15.2,10.1,18.799999999999997,1,monsoon
2021-01-16,0.2,22.9,16.4,16.4,19.65,1,monsoon
2021-01-17,5.5,23.0,19.6,30.8,21.3,1,monsoon
2021-01-18,7.3,20.0,17.1,32.0,18.55,1,monsoon
2021-01-19,0.4,20.0,15.9,13.7,17.95,1,monsoon
2021-01-20,0.0,22.0,15.5,15.6,18.75,1,monsoon
2021-01-21,0.1,22.9,18.1,16.6,20.5,1,monsoon
2021-01-22,0.0,22.9,19.2,22.7,21.049999999999997,1,monsoon
2021-01-23,0.0,22.5,20.0,19.9,21.25,1,monsoon
2021-01-24,0.0,23.4,19.6,21.0,21.5,1,monsoon
2021-01-25,0.0,24.4,18.0,14.8,21.2,1,monsoon
2021-01-26,1.3,23.5,18.0,16.1,20.75,1,monsoon
2021-01-27,4.9,23.4,20.1,14.8,21.75,1,monsoon
2021-01-28,1.3,23.7,19.8,20.9,21.75,1,monsoon
2021-01-29,2.7,23.2,20.2,24.5,21.7,1,monsoon
2021-01-30,4.9,22.9,18.8,15.0,20.85,1,monsoon
2021-01-31,2.9,22.9,20.3,17.1,21.6,1,monsoon
2021-02-01,2.0,23.5,18.7,12.7,21.1,2,dry
2021-02-02,1.3,23.5,20.2,14.0,21.85,2,dry
2021-02-03,5.3,24.0,20.5,17.4,22.25,2,dry
2021-02-04,3.7,23.0,19.9,15.7,21.45,2,dry
2021-02-05,1.4,23.9,21.0,13.0,22.45,2,dry
2021-02-06,3.9,23.4,19.3,14.4,21.35,2,dry
2021-02-07,0.7,24.2,19.7,16.7,21.95,2,dry
2021-02-08,3.0,24.2,21.4,14.2,22.799999999999997,2,dry
2021-02-09,5.4,24.5,20.7,31.2,22.6,2,dry
2021-02-10,8.3,21.2,19.6,26.3,20.4,2,dry
2021-02-11,0.0,22.6,17.2,24.9,19.9,2,dry
2021-02-12,0.0,22.4,16.6,22.4,19.5,2,dry
2021-02-13,0.1,22.4,15.6,9.7,19.0,2,dry
2021-02-14,0.0,23.0,16.6,10.2,19.8,2,dry
2021-02-15,0.0,23.4,15.8,18.2,19.6,2,dry
2021-02-16,0.0,24.2,15.9,16.0,20.05,2,dry
2021-02-17,0.6,23.6,17.8,14.3,20.700000000000003,2,dry
2021-02-18,3.8,23.9,20.6,26.6,22.25,2,dry
2021-02-19,2.6,23.2,20.8,23.1,22.0,2,dry
2021-02-20,0.0,23.4,18.5,13.8,20.95,2,dry
2021-02-21,0.0,23.0,15.8,17.3,19.4,2,dry
2021-02-22,0.0,24.8,17.2,18.4,21.0,2,dry
2021-02-23,0.0,24.0,17.9,9.4,20.95,2,dry
2021-02-24,0.0,24.7,18.0,16.3,21.35,2,dry
2021-02-25,0.0,25.5,19.5,19.0,22.5,2,dry
2021-02-26,0.0,27.0,21.2,21.0,24.1,2,dry
2021-02-27,0.3,26.3,21.2,23.8,23.75,2,dry
2021-02-28,0.8,26.2,23.0,25.8,24.6,2,dry
2021-03-01,0.1,27.0,22.9,22.5,24.95,3,dry
2021-03-02,2.5,25.6,23.2,18.8,24.4,3,dry
2021-03-03,4.6,25.5,22.3,14.3,23.9,3,dry
2021-03-04,1.5,26.2,21.7,18.6,23.95,3,dry
2021-03-05,0.0,27.5,22.0,25.0,24.75,3,dry
2021-03-06,0.0,28.0,22.4,16.3,25.2,3,dry
2021-03-07,1.6,26.8,23.5,17.3,25.15,3,dry
2021-03-08,2.2,26.1,23.5,14.5,24.8,3,dry
2021-03-09,2.1,26.1,22.7,17.0,24.4,3,dry
2021-03-10,5.1,26.1,23.1,15.6,24.6,3,dry
2021-03-11,2.2,26.1,23.1,13.7,24.6,3,dry
2021-03-12,3.8,26.0,22.8,12.1,24.4,3,dry
2021-03-13,3.0,25.5,22.1,12.5,23.8,3,dry
2021-03-14,2.6,25.8,21.8,13.6,23.8,3,dry
2021-03-15,0.0,26.5,22.0,20.7,24.25,3,dry
2021-03-16,0.0,27.1,22.0,20.7,24.55,3,dry
2021-03-17,0.0,26.9,22.1,16.9,24.5,3,dry
2021-03-18,0.1,27.8,22.0,19.1,24.9,3,dry
2021-03-19,0.2,27.1,23.3,22.3,25.200000000000003,3,dry
2021-03-20,0.1,28.0,22.6,20.0,25.3,3,dry
2021-03-21,1.8,27.4,24.6,20.8,26.0,3,dry
2021-03-22,14.8,25.1,21.8,34.7,23.450000000000003,3,dry
2021-03-23,24.3,24.0,21.9,29.5,22.95,3,dry
2021-03-24,4.7,24.9,21.6,14.1,23.25,3,dry
2021-03-25,1.1,26.4,22.1,17.8,24.25,3,dry
2021-03-26,1.1,26.5,23.4,22.2,24.95,3,dry
2021-03-27,0.0,27.7,23.8,23.9,25.75,3,dry
2021-03-28,0.0,28.1,24.0,20.6,26.05,3,dry
2021-03-29,0.0,29.2,24.0,20.5,26.6,3,dry
2021-03-30,0.0,28.5,23.0,21.0,25.75,3,dry
2021-03-31,0.0,28.8,24.2,22.6,26.5,3,dry
2021-04-01,0.0,29.0,24.8,19.0,26.9,4,dry
2021-04-02,0.0,27.6,25.0,18.4,26.3,4,dry
2021-04-03,0.0,27.9,25.1,23.7,26.5,4,dry
2021-04-04,2.8,27.5,23.7,16.6,25.6,4,dry
2021-04-05,2.1,27.1,23.9,11.3,25.5,4,dry
2021-04-06,2.0,27.2,23.6,12.3,25.4,4,dry
2021-04-07,1.6,27.0,23.9,15.2,25.45,4,dry
2021-04-08,1.3,27.8,24.6,14.8,26.200000000000003,4,dry
2021-04-09,2.3,27.2,23.1,15.0,25.15,4,dry
2021-04-10,4.0,26.5,23.4,16.9,24.95,4,dry
2021-04-11,1.8,27.2,23.2,14.1,25.2,4,dry
2021-04-12,1.1,27.2,24.0,19.5,25.6,4,dry
2021-04-13,0.2,28.0,23.9,21.6,25.95,4,dry
2021-04-14,0.0,28.8,24.5,22.3,26.65,4,dry
2021-04-15,0.0,28.1,24.4,23.4,26.25,4,dry
2021-04-16,0.0,28.1,24.4,22.9,26.25,4,dry
2021-04-17,0.0,28.2,25.3,23.0,26.75,4,dry
2021-04-18,0.4,29.5,23.3,20.8,26.4,4,dry
2021-04-19,2.1,29.1,24.6,21.6,26.85,4,dry
2021-04-20,3.1,29.2,25.4,21.4,27.299999999999997,4,dry
2021-04-21,0.4,29.2,25.4,19.6,27.299999999999997,4,dry
2021-04-22,0.0,29.2,25.2,21.1,27.2,4,dry
2021-04-23,0.0,30.5,25.6,21.4,28.05,4,dry
2021-04-24,0.0,31.3,25.7,24.1,28.5,4,dry
2021-04-25,0.4,31.2,26.0,20.0,28.6,4,dry
2021-04-26,0.0,30.8,25.7,27.1,28.25,4,dry
2021-04-27,0.9,29.0,25.9,22.0,27.45,4,dry
2021-04-28,0.7,29.6,25.0,18.0,27.3,4,dry
2021-04-29,1.8,28.6,24.5,18.3,26.55,4,dry
2021-04-30,0.9,28.5,24.1,16.9,26.3,4,dry
2021-05-01,0.2,29.8,24.9,18.6,27.35,5,dry
2021-05-02,2.5,30.6,25.9,23.6,28.25,5,dry
2021-05-03,1.4,30.5,26.2,24.7,28.35,5,dry
2021-05-04,0.0,31.1,25.2,24.2,28.15,5,dry
2021-05-05,1.1,30.8,25.4,23.0,28.1,5,dry
2021-05-06,3.4,29.6,26.2,17.3,27.9,5,dry
2021-05-07,0.2,29.8,25.3,19.8,27.55,5,dry
2021-05-08,0.0,30.6,25.1,20.5,27.85,5,dry
2021-05-09,0.0,31.5,24.4,23.7,27.95,5,dry
2021-05-10,0.0,32.0,26.2,24.7,29.1,5,dry
2021-05-11,0.0,32.0,26.8,23.5,29.4,5,dry
2021-05-12,0.0,32.3,27.2,19.2,29.75,5,dry
2021-05-13,0.0,31.8,27.0,25.0,29.4,5,dry
2021-05-14,0.1,32.1,27.0,29.8,29.55,5,dry
2021-05-15,0.0,32.5,27.2,26.5,29.85,5,dry
2021-05-16,0.0,32.5,26.8,26.4,29.65,5,dry
2021-05-17,0.0,31.8,26.5,28.4,29.15,5,dry
2021-05-18,0.0,32.6,26.9,25.8,29.75,5,dry
2021-05-19,0.2,32.2,27.2,26.7,29.700000000000003,5,dry
2021-05-20,0.0,33.3,27.4,20.9,30.349999999999998,5,dry
2021-05-21,0.0,32.4,27.6,22.0,30.0,5,dry
2021-05-22,0.0,32.2,27.6,17.7,29.900000000000002,5,dry
2021-05-23,0.4,32.0,27.5,16.8,29.75,5,dry
2021-05-24,3.7,30.1,27.2,18.3,28.65,5,dry
2021-05-25,0.6,30.6,26.6,22.7,28.6,5,dry
2021-05-26,1.0,30.7,26.5,20.6,28.6,5,dry
2021-05-27,2.9,30.4,26.6,20.7,28.5,5,dry
2021-05-28,0.0,30.9,26.8,16.6,28.85,5,dry
2021-05-29,0.2,32.5,27.5,16.6,30.0,5,dry
2021-05-30,0.0,33.8,27.8,17.1,30.799999999999997,5,dry
2021-05-31,0.0,35.0,28.4,16.1,31.7,5,dry
2021-06-01,0.0,34.4,28.8,17.9,31.6,6,dry
2021-06-02,0.0,33.9,28.7,18.5,31.299999999999997,6,dry
2021-06-03,0.0,35.1,28.9,16.8,32.0,6,dry
2021-06-04,0.7,36.6,29.1,18.6,32.85,6,dry
2021-06-05,0.2,31.9,28.8,17.9,30.35,6,dry
2021-06-06,0.5,33.0,28.0,14.9,30.5,6,dry
2021-06-07,2.6,32.9,28.2,23.3,30.549999999999997,6,dry
2021-06-08,8.1,30.6,27.5,15.8,29.05,6,dry
2021-06-09,0.3,30.4,27.4,13.0,28.9,6,dry
2021-06-10,2.5,32.0,26.8,14.2,29.4,6,dry
2021-06-11,1.9,30.5,26.6,11.6,28.55,6,dry
2021-06-12,16.8,28.5,26.6,15.5,27.55,6,dry
2021-06-13,1.6,32.0,26.5,23.2,29.25,6,dry
2021-06-14,0.0,33.5,26.3,16.5,29.9,6,dry
2021-06-15,0.2,33.8,26.2,15.0,30.0,6,dry
2021-06-16,0.1,35.5,26.6,15.0,31.05,6,dry
2021-06-17,1.0,33.5,27.1,14.0,30.3,6,dry
2021-06-18,0.0,33.8,26.6,16.5,30.2,6,dry
2021-06-19,0.0,34.0,27.8,20.2,30.9,6,dry
2021-06-20,0.0,35.8,28.0,24.3,31.9,6,dry
2021-06-21,0.0,37.4,28.6,20.1,33.0,6,dry
2021-06-22,1.4,34.5,28.6,17.0,31.55,6,dry
2021-06-23,0.8,34.3,27.9,20.4,31.099999999999998,6,dry
2021-06-24,0.2,34.5,27.9,18.7,31.2,6,dry
2021-06-25,3.0,35.3,28.4,14.8,31.849999999999998,6,dry
2021-06-26,2.3,34.6,28.2,17.8,31.4,6,dry
2021-06-27,0.1,35.5,28.1,23.1,31.8,6,dry
2021-06-28,0.0,38.5,28.5,21.4,33.5,6,dry
2021-06-29,0.3,36.5,29.5,27.5,33.0,6,dry
2021-06-30,0.1,36.8,29.0,26.7,32.9,6,dry
2021-07-01,0.0,37.5,29.0,25.1,33.25,7,dry
2021-07-02,0.0,35.6,28.8,23.0,32.2,7,dry
2021-07-03,0.0,34.8,29.0,20.2,31.9,7,dry
2021-07-04,0.0,33.3,28.8,18.5,31.049999999999997,7,dry
2021-07-05,0.3,32.0,29.0,16.3,30.5,7,dry
2021-07-06,10.0,29.7,26.9,21.8,28.299999999999997,7,dry
2021-07-07,18.6,28.9,26.5,12.5,27.7,7,dry
2021-07-08,2.1,30.7,26.1,26.7,28.4,7,dry
2021-07-09,2.0,30.5,26.1,31.7,28.3,7,dry
2021-07-10,0.7,30.3,26.6,25.0,28.450000000000003,7,dry
2021-07-11,1.2,30.8,26.0,21.0,28.4,7,dry
2021-07-12,0.1,30.5,26.5,20.9,28.5,7,dry
2021-07-13,0.0,31.0,26.2,24.5,28.6,7,dry
2021-07-14,0.2,30.8,25.9,22.5,28.35,7,dry
2021-07-15,0.2,30.9,26.7,22.0,28.799999999999997,7,dry
2021-07-16,0.6,31.2,26.6,19.5,28.9,7,dry
2021-07-17,0.2,31.5,25.5,16.8,28.5,7,dry
2021-07-18,1.9,33.0,26.6,18.6,29.8,7,dry
2021-07-19,3.1,31.1,26.1,12.0,28.6,7,dry
2021-07-20,0.0,33.8,27.0,20.5,30.4,7,dry
2021-07-21,0.0,33.2,27.1,16.3,30.150000000000002,7,dry
2021-07-22,0.0,34.1,27.2,15.5,30.65,7,dry
2021-07-23,1.2,32.2,27.9,18.2,30.05,7,dry
2021-07-24,1.1,32.0,26.8,21.8,29.4,7,dry
2021-07-25,10.4,34.0,26.1,19.5,30.05,7,dry
2021-07-26,0.5,34.0,26.6,24.1,30.3,7,dry
2021-07-27,0.0,35.3,26.5,20.4,30.9,7,dry
2021-07-28,0.8,35.3,27.4,18.6,31.349999999999998,7,dry
2021-07-29,2.1,34.8,28.2,19.1,31.5,7,dry
2021-07-30,3.1,35.8,27.9,14.9,31.849999999999998,7,dry
2021-07-31,0.8,36.5,29.0,18.1,32.75,7,dry
2021-08-01,0.1,36.3,29.8,23.5,33.05,8,dry
2021-08-02,0.1,36.2,29.4,18.5,32.8,8,dry
2021-08-03,0.1,37.0,30.1,18.4,33.55,8,dry
2021-08-04,0.1,36.5,29.9,21.9,33.2,8,dry
2021-08-05,0.6,36.6,29.8,20.3,33.2,8,dry
2021-08-06,0.0,37.7,30.6,20.3,34.150000000000006,8,dry
2021-08-07,0.0,37.8,30.7,24.2,34.25,8,dry
2021-08-08,0.0,36.3,30.0,20.9,33.15,8,dry
2021-08-09,0.1,35.6,29.8,19.5,32.7,8,dry
2021-08-10,1.7,35.8,29.1,17.6,32.45,8,dry
2021-08-11,4.6,33.2,28.6,20.3,30.900000000000002,8,dry
2021-08-12,10.9,33.3,27.1,19.5,30.2,8,dry
2021-08-13,7.9,34.6,26.8,17.8,30.700000000000003,8,dry
2021-08-14,0.1,34.2,27.5,20.7,30.85,8,dry
2021-08-15,4.2,34.1,27.4,21.7,30.75,8,dry
2021-08-16,1.0,31.9,25.8,20.2,28.85,8,dry
2021-08-17,0.0,31.8,26.0,15.9,28.9,8,dry
2021-08-18,0.0,33.0,26.9,16.9,29.95,8,dry
2021-08-19,0.0,32.4,27.0,19.7,29.7,8,dry
2021-08-20,0.0,32.4,27.1,19.9,29.75,8,dry
2021-08-21,0.0,32.5,26.1,20.1,29.3,8,dry
2021-08-22,0.6,32.6,27.3,17.7,29.950000000000003,8,dry
2021-08-23,0.7,33.8,27.0,20.9,30.4,8,dry
2021-08-24,0.0,32.4,26.3,20.3,29.35,8,dry
2021-08-25,1.0,32.7,27.6,18.0,30.150000000000002,8,dry
2021-08-26,12.4,31.5,26.6,23.3,29.05,8,dry
2021-08-27,8.9,30.5,26.0,20.0,28.25,8,dry
2021-08-28,2.7,30.1,25.0,15.7,27.55,8,dry
2021-08-29,10.3,28.5,24.5,15.6,26.5,8,dry
2021-08-30,5.5,29.2,25.3,14.0,27.25,8,dry
2021-08-31,4.1,28.9,25.2,11.2,27.049999999999997,8,dry
2021-09-01,0.6,30.0,25.1,13.9,27.55,9,monsoon
2021-09-02,3.9,29.5,25.7,12.6,27.6,9,monsoon
2021-09-03,0.9,29.0,26.1,8.5,27.55,9,monsoon
2021-09-04,8.0,30.1,25.4,9.9,27.75,9,monsoon
2021-09-05,19.0,30.1,24.9,14.6,27.5,9,monsoon
2021-09-06,10.3,29.0,25.7,12.4,27.35,9,monsoon
2021-09-07,24.8,27.5,25.0,11.5,26.25,9,monsoon
2021-09-08,16.9,29.8,25.6,20.5,27.700000000000003,9,monsoon
2021-09-09,5.2,29.8,25.5,15.4,27.65,9,monsoon
2021-09-10,24.9,28.5,25.0,16.0,26.75,9,monsoon
2021-09-11,76.0,27.0,25.9,49.0,26.45,9,monsoon
2021-09-12,88.8,26.6,25.8,33.5,26.200000000000003,9,monsoon
2021-09-13,28.2,28.9,26.0,23.9,27.45,9,monsoon
2021-09-14,13.5,30.0,26.1,23.6,28.05,9,monsoon
2021-09-15,2.7,30.0,26.0,27.9,28.0,9,monsoon
2021-09-16,0.9,30.4,25.2,23.0,27.799999999999997,9,monsoon
2021-09-17,0.0,29.9,25.5,12.3,27.7,9,monsoon
2021-09-18,0.4,29.6,25.6,12.4,27.6,9,monsoon
2021-09-19,2.3,28.4,26.0,15.2,27.2,9,monsoon
2021-09-20,7.3,28.9,25.2,15.6,27.049999999999997,9,monsoon
2021-09-21,11.6,29.1,25.5,11.7,27.3,9,monsoon
2021-09-22,3.2,29.0,24.8,12.3,26.9,9,monsoon
2021-09-23,36.3,27.5,24.9,42.4,26.2,9,monsoon
2021-09-24,7.8,29.3,26.4,39.2,27.85,9,monsoon
2021-09-25,7.2,29.1,25.5,20.9,27.3,9,monsoon
2021-09-26,2.2,28.7,25.1,14.1,26.9,9,monsoon
2021-09-27,1.1,29.4,24.6,15.2,27.0,9,monsoon
2021-09-28,1.9,29.2,25.1,15.1,27.15,9,monsoon
2021-09-29,1.9,29.2,25.1,12.7,27.15,9,monsoon
2021-09-30,0.9,29.9,24.5,16.7,27.2,9,monsoon
2021-10-01,0.0,29.5,24.1,15.9,26.8,10,monsoon
2021-10-02,0.9,29.5,24.3,16.6,26.9,10,monsoon
2021-10-03,1.7,29.3,25.4,13.9,27.35,10,monsoon
2021-10-04,10.0,28.5,24.9,21.6,26.7,10,monsoon
2021-10-05,8.9,28.2,25.8,16.7,27.0,10,monsoon
2021-10-06,71.6,27.2,25.9,36.7,26.549999999999997,10,monsoon
2021-10-07,30.0,27.9,25.6,30.5,26.75,10,monsoon
2021-10-08,20.6,28.1,26.0,29.9,27.05,10,monsoon
2021-10-09,0.2,32.2,24.8,25.0,28.5,10,monsoon
2021-10-10,7.9,30.0,24.8,16.6,27.4,10,monsoon
2021-10-11,4.5,29.5,25.5,19.1,27.5,10,monsoon
2021-10-12,3.1,27.8,24.7,40.1,26.25,10,monsoon
2021-10-13,18.4,25.5,23.4,21.1,24.45,10,monsoon
2021-10-14,2.6,27.8,22.5,14.2,25.15,10,monsoon
2021-10-15,26.9,28.5,25.0,12.7,26.75,10,monsoon
2021-10-16,41.4,27.1,24.5,34.6,25.8,10,monsoon
2021-10-17,68.6,27.5,25.1,51.6,26.3,10,monsoon
2021-10-18,11.1,27.5,24.1,12.3,25.8,10,monsoon
2021-10-19,5.2,28.0,25.4,18.7,26.7,10,monsoon
2021-10-20,5.9,28.8,25.0,12.9,26.9,10,monsoon
2021-10-21,1.4,29.0,23.6,15.8,26.3,10,monsoon
2021-10-22,27.3,26.6,23.5,23.8,25.05,10,monsoon
2021-10-23,42.8,25.2,24.1,33.6,24.65,10,monsoon
2021-10-24,38.0,26.0,24.2,29.2,25.1,10,monsoon
2021-10-25,8.4,26.9,23.7,26.7,25.299999999999997,10,monsoon
2021-10-26,6.1,27.2,23.2,29.0,25.2,10,monsoon
2021-10-27,44.1,26.4,24.4,25.8,25.4,10,monsoon
2021-10-28,33.2,27.1,23.8,18.2,25.450000000000003,10,monsoon
2021-10-29,14.3,27.6,24.8,14.7,26.200000000000003,10,monsoon
2021-10-30,14.4,26.4,24.3,12.0,25.35,10,monsoon
2021-10-31,6.4,27.4,23.8,15.0,25.6,10,monsoon
2021-11-01,2.2,27.3,23.8,10.9,25.55,11,monsoon
2021-11-02,2.9,27.2,23.7,12.4,25.45,11,monsoon
2021-11-03,2.3,27.2,23.5,15.5,25.35,11,monsoon
2021-11-04,1.5,27.9,23.5,11.5,25.7,11,monsoon
2021-11-05,0.5,28.0,23.1,13.3,25.55,11,monsoon
2021-11-06,0.4,28.8,23.9,19.2,26.35,11,monsoon
2021-11-07,0.0,28.2,23.8,14.1,26.0,11,monsoon
2021-11-08,42.9,27.0,23.4,31.0,25.2,11,monsoon
2021-11-09,5.1,25.6,23.2,30.5,24.4,11,monsoon
2021-11-10,6.2,25.1,23.0,25.4,24.05,11,monsoon
2021-11-11,7.8,24.5,22.4,17.9,23.45,11,monsoon
2021-11-12,11.1,26.8,23.1,23.4,24.950000000000003,11,monsoon
2021-11-13,26.7,24.6,22.6,31.5,23.6,11,monsoon
2021-11-14,22.2,24.9,23.1,22.7,24.0,11,monsoon
2021-11-15,19.6,25.4,24.4,24.7,24.9,11,monsoon
2021-11-16,4.0,27.5,24.3,20.3,25.9,11,monsoon
2021-11-17,32.9,26.6,23.6,20.9,25.1,11,monsoon
2021-11-18,10.8,26.5,24.0,26.6,25.25,11,monsoon
2021-11-19,16.9,27.0,23.6,12.2,25.3,11,monsoon
2021-11-20,0.5,26.8,22.4,12.1,24.6,11,monsoon
2021-11-21,0.4,27.4,22.8,12.3,25.1,11,monsoon
2021-11-22,4.5,26.9,23.8,15.1,25.35,11,monsoon
2021-11-23,14.1,24.5,23.2,31.7,23.85,11,monsoon
2021-11-24,8.8,24.7,23.0,27.7,23.85,11,monsoon
2021-11-25,1.7,24.9,22.7,23.0,23.799999999999997,11,monsoon
2021-11-26,1.1,25.3,22.2,21.0,23.75,11,monsoon
2021-11-27,6.9,25.0,23.0,31.2,24.0,11,monsoon
2021-11-28,30.5,24.8,23.4,37.3,24.1,11,monsoon
2021-11-29,24.1,25.1,23.8,36.4,24.450000000000003,11,monsoon
2021-11-30,2.7,25.5,22.4,36.1,23.95,11,monsoon
2021-12-01,3.8,24.8,20.9,25.0,22.85,12,monsoon
2021-12-02,2.6,24.0,21.0,24.9,22.5,12,monsoon
2021-12-03,1.0,23.9,19.8,22.7,21.85,12,monsoon
2021-12-04,0.1,23.4,19.5,21.6,21.45,12,monsoon
2021-12-05,19.8,22.1,20.4,25.0,21.25,12,monsoon
2021-12-06,8.5,23.1,20.4,21.4,21.75,12,monsoon
2021-12-07,2.0,22.6,19.5,16.7,21.05,12,monsoon
2021-12-08,18.6,23.0,20.9,21.5,21.95,12,monsoon
2021-12-09,7.6,25.8,21.5,19.1,23.65,12,monsoon
2021-12-10,3.3,24.9,20.8,17.8,22.85,12,monsoon
2021-12-11,3.5,24.2,19.5,19.2,21.85,12,monsoon
2021-12-12,5.1,24.7,22.1,22.7,23.4,12,monsoon
2021-12-13,8.6,23.5,21.5,26.2,22.5,12,monsoon
2021-12-14,5.5,23.5,21.2,18.9,22.35,12,monsoon
2021-12-15,13.3,24.0,21.7,14.8,22.85,12,monsoon
2021-12-16,0.0,25.8,21.8,12.3,23.8,12,monsoon
2021-12-17,4.5,25.4,21.5,19.9,23.45,12,monsoon
2021-12-18,10.8,23.9,22.2,30.3,23.049999999999997,12,monsoon
2021-12-19,29.5,22.7,20.4,37.8,21.549999999999997,12,monsoon
2021-12-20,3.2,22.6,19.6,33.6,21.1,12,monsoon
2021-12-21,0.0,23.1,18.9,22.6,21.0,12,monsoon
2021-12-22,0.3,23.8,21.1,21.4,22.450000000000003,12,monsoon
2021-12-23,0.2,23.6,21.1,14.8,22.35,12,monsoon
2021-12-24,1.6,24.9,20.5,11.0,22.7,12,monsoon
2021-12-25,31.7,23.4,22.0,18.4,22.7,12,monsoon
2021-12-26,15.5,23.1,22.4,38.3,22.75,12,monsoon
2021-12-27,112.9,22.6,20.8,41.2,21.700000000000003,12,monsoon
2021-12-28,69.2,23.0,20.6,30.6,21.8,12,monsoon
2021-12-29,4.3,24.2,21.6,21.3,22.9,12,monsoon
2021-12-30,6.4,23.9,21.7,28.0,22.799999999999997,12,monsoon
2021-12-31,4.7,23.4,21.0,23.2,22.2,12,monsoon
2022-01-01,8.9,24.1,21.0,19.2,22.55,1,monsoon
2022-01-02,16.2,23.0,21.1,25.5,22.05,1,monsoon
2022-01-03,3.4,23.8,19.8,15.6,21.8,1,monsoon
2022-01-04,2.9,24.0,19.2,13.8,21.6,1,monsoon
2022-01-05,2.0,24.1,21.4,15.8,22.75,1,monsoon
2022-01-06,1.5,25.0,21.5,12.7,23.25,1,monsoon
2022-01-07,3.1,24.9,20.6,12.7,22.75,1,monsoon
2022-01-08,8.7,23.6,21.4,17.4,22.5,1,monsoon
2022-01-09,6.3,24.1,21.2,11.5,22.65,1,monsoon
2022-01-10,1.8,25.0,20.5,16.4,22.75,1,monsoon
2022-01-11,3.1,23.9,21.4,17.7,22.65,1,monsoon
2022-01-12,4.0,23.8,20.8,14.8,22.3,1,monsoon
2022-01-13,4.0,24.4,20.0,16.2,22.2,1,monsoon
2022-01-14,0.8,23.8,19.2,12.9,21.5,1,monsoon
2022-01-15,0.3,24.7,19.5,16.2,22.1,1,monsoon
2022-01-16,0.4,25.1,18.6,14.4,21.85,1,monsoon
2022-01-17,2.5,24.4,20.6,10.1,22.5,1,monsoon
2022-01-18,21.4,22.8,21.0,24.7,21.9,1,monsoon
2022-01-19,20.4,22.3,20.4,19.7,21.35,1,monsoon
2022-01-20,4.0,23.8,19.5,14.2,21.65,1,monsoon
2022-01-21,3.4,24.4,20.5,11.1,22.45,1,monsoon
2022-01-22,0.0,25.5,20.2,19.1,22.85,1,monsoon
2022-01-23,2.0,26.2,20.6,19.8,23.4,1,monsoon
2022-01-24,2.7,26.2,20.5,11.5,23.35,1,monsoon
2022-01-25,0.8,24.6,21.1,10.8,22.85,1,monsoon
2022-01-26,0.5,25.0,20.5,13.4,22.75,1,monsoon
2022-01-27,0.3,25.6,19.8,14.0,22.700000000000003,1,monsoon
2022-01-28,0.9,25.6,20.4,16.9,23.0,1,monsoon
2022-01-29,0.1,25.9,20.1,19.5,23.0,1,monsoon
2022-01-30,43.3,25.4,21.9,17.7,23.65,1,monsoon
2022-01-31,2.7,24.0,20.4,28.7,22.2,1,monsoon
2022-02-01,3.0,24.0,20.3,27.2,22.15,2,dry
2022-02-02,0.0,24.9,19.8,24.7,22.35,2,dry
2022-02-03,0.0,23.5,20.1,31.0,21.8,2,dry
2022-02-04,5.2,22.9,20.1,26.3,21.5,2,dry
2022-02-05,12.0,22.7,21.0,27.1,21.85,2,dry
2022-02-06,2.7,24.0,21.1,19.9,22.55,2,dry
2022-02-07,0.1,26.0,19.5,18.9,22.75,2,dry
2022-02-08,0.3,25.5,20.1,18.3,22.8,2,dry
2022-02-09,1.9,25.5,22.1,16.9,23.8,2,dry
2022-02-10,1.1,24.9,22.3,13.6,23.6,2,dry
2022-02-11,0.5,25.4,20.5,20.5,22.95,2,dry
2022-02-12,2.8,25.0,21.8,21.0,23.4,2,dry
2022-02-13,0.8,25.5,22.2,18.2,23.85,2,dry
2022-02-14,9.1,23.9,21.5,19.4,22.7,2,dry
2022-02-15,0.8,23.6,21.5,14.8,22.55,2,dry
2022-02-16,4.5,23.6,22.2,11.1,22.9,2,dry
